"ProtID","BIC1","BIC2","BIC3","BIC4","NumPeakLowBIC","NumPeakDelLowIntensity","Start1","Start2","Start3","Start3","Frac1","Frac2","Frac3","Frac4","Height1","Height2","Height3","Height4","Width1","Width2","Width3","Width4","Area1","Area2","Area3","Area4"
"AT1G52360.1;AT1G52360.2", 773.1,740.5,738.6,746.4, 3,1, 6,20,37,, 6.4,,,, 2.0864e+05,,,, 0.71,,,, 2.6256e+05,,,
"AT4G14800.1;AT4G14800.2", 813.7,812.7,820.6,, 2,1, 6,12,,, 6.47,,,, 2.3591e+05,,,, 1.0685,,,, 4.468e+05,,,
"AT4G34450.1", 809.8,730.5,738.7,, 2,1, 6,34,,, 6.34,,,, 4.452e+05,,,, 0.71,,,, 5.6025e+05,,,
"AT1G03090.2;AT1G03090.1", 727.1,709.1,861.1,848.3, 2,1, 7,26,,, 6.67,,,, 1.3109e+05,,,, 0.92154,,,, 2.1412e+05,,,
"AT2G44050.1", 708.8,715.6,723.4,734.3, 1,1, 7,,,, 7.24,,,, 1.3505e+05,,,, 1.2252,,,, 2.9328e+05,,,
"AT4G27520.1", 856.3,867.2,878,888.9, 1,1, 7,,,, 7.65,,,, 2.1264e+05,,,, 1.6523,,,, 6.2275e+05,,,
"AT3G26720.1;AT3G26720.2", 918.9,848.5,859.3,870.1, 2,2, 8,14,,, 8.09,14,,, 3.5306e+05,1.3231e+05,,, 0.71,2.1295,,, 4.4431e+05,4.9938e+05,,
"AT2G40060.1", 737.5,715.6,,, 2,2, 4,9,,, 4,10.4,,, 15675,14363,,, 0.71001,2.5559,,, 19726,65069,,
"AT5G38430.1", 965.6,976.2,987.1,998, 1,1, 10,,,, 10.3,,,, 1.8553e+06,,,, 2.9212,,,, 9.6061e+06,,,
"AT5G38420.1;AT5G38410.1;AT5G38410.3;AT5G38410.2", 1150,1161,1172,1183, 1,1, 10,,,, 10.6,,,, 1.0034e+07,,,, 3.8132,,,, 6.781e+07,,,
"AT1G67090.1;AT1G67090.2", 1098,1107,1118,1129, 1,1, 12,,,, 10.4,,,, 6.1505e+06,,,, 3.3924,,,, 3.6982e+07,,,
"AT1G18270.1;AT1G18270.2;AT1G18270.3", 614.3,,,, 1,1, 13,,,, 12.5,,,, 5237.1,,,, 1.0411,,,, 9664.1,,,
"AT2G25060.1", 662.2,673.1,,, 1,1, 13,,,, 13.3,,,, 21745,,,, 1.7365,,,, 66928,,,
"AT4G04640.1", 695,666.7,672.5,679.4, 2,1, 4,13,,, 12.7,,,, 72535,,,, 0.71,,,, 91281,,,
"AT5G54960.1", 718.7,717.8,,, 2,1, 8,13,,, 13.4,,,, 59470,,,, 0.8316,,,, 87656,,,
"AT5G52920.1", 751.6,740.6,747.1,763.7, 2,2, 13,24,,, 13.3,24.4,,, 41664,9202.6,,, 0.71,2.4821,,, 52431,40486,,
"AT5G37830.1", 733.7,663.7,660.5,666.9, 3,1, 6,13,27,, 13.5,,,, 1.2262e+05,,,, 1.2434,,,, 2.7024e+05,,,
"AT1G66970.1;AT1G66970.2", 815.7,826.6,837.5,, 1,1, 13,,,, 13.4,,,, 78572,,,, 2.1145,,,, 2.9447e+05,,,
"AT2G45470.1", 823.2,829.4,840.3,, 1,1, 13,,,, 14.1,,,, 1.3769e+05,,,, 1.7553,,,, 4.2838e+05,,,
"AT3G48110.1", 771.6,770.4,775,780.8, 2,1, 13,35,,, 13.2,,,, 2.0085e+05,,,, 1.2237,,,, 4.3565e+05,,,
"AT1G69740.2;AT1G69740.1", 741,734.2,745.4,, 2,1, 13,36,,, 12.9,,,, 2.8575e+05,,,, 1.4055,,,, 7.1186e+05,,,
"AT3G11630.1", 1130,993.4,1005,1017, 2,2, 13,26,,, 13.2,27,,, 2.7823e+06,2.2966e+06,,, 1.6755,2.0429,,, 8.2628e+06,8.3158e+06,,
"AT1G06410.1;AT1G68020.1;AT1G68020.2", 614.9,565.8,,, 2,1, 7,15,,, 15.4,,,, 23386,,,, 0.85388,,,, 35393,,,
"AT1G36280.2;AT1G36280.1", 625.7,,,, 1,1, 15,,,, 15.4,,,, 24227,,,, 0.93533,,,, 40164,,,
"AT3G11910.2;AT3G11910.1", 653.3,647.1,651.1,, 2,1, 15,34,,, 15.4,,,, 28103,,,, 0.74443,,,, 37080,,,
"AT5G55480.1", 634.1,,,, 1,1, 15,,,, 15.3,,,, 26864,,,, 1.1391,,,, 54236,,,
"AT5G07440.2;AT5G07440.1;AT5G07440.3", 696.1,696.7,,, 1,1, 15,,,, 14.7,,,, 45974,,,, 0.97288,,,, 79277,,,
"AT1G36390.2;AT1G36390.1", 719.4,640.9,644.7,654.4, 2,1, 15,26,,, 14.5,,,, 84816,,,, 0.73599,,,, 1.1064e+05,,,
"AT2G19480.3;AT2G19480.2;AT2G19480.1", 744.2,747.3,,, 1,1, 15,,,, 15,,,, 68677,,,, 1.4658,,,, 1.7843e+05,,,
"AT5G59290.1;AT5G59290.2", 777.6,767,739.7,742.9, 3,3, 4,15,32,, 4,14.6,32,, 21115,71706,23160,, 0.71,1.4617,0.71,, 26572,1.8578e+05,29146,
"AT2G41790.1", 752.8,725,733.3,, 2,1, 15,21,,, 14.7,,,, 1.3583e+05,,,, 1.0662,,,, 2.5669e+05,,,
"AT4G32520.2;AT4G32520.1", 755.4,723.9,722.2,724.2, 3,1, 10,15,37,, 15.4,,,, 2.2739e+05,,,, 1.2719,,,, 5.1264e+05,,,
"AT4G24830.1;AT4G24830.2", 779.7,677.5,684.6,694.9, 2,1, 6,15,,, 15.4,,,, 3.404e+05,,,, 1.0585,,,, 6.386e+05,,,
"AT1G79920.2;AT1G79920.1", 800.9,806.3,815,824.2, 1,1, 15,,,, 14.9,,,, 3.0071e+05,,,, 1.2893,,,, 6.872e+05,,,
"AT5G45390.1", 827.4,768.1,765.7,772.1, 3,1, 6,15,29,, 15.4,,,, 4.4794e+05,,,, 1.0838,,,, 8.6047e+05,,,
"AT1G02560.1", 860.6,852.6,859.4,868, 2,1, 4,15,,, 15.3,,,, 4.7899e+05,,,, 1.3122,,,, 1.1141e+06,,,
"AT2G47390.1", 864,862.5,872.8,883.3, 2,1, 15,35,,, 14.9,,,, 5.7527e+05,,,, 1.5074,,,, 1.537e+06,,,
"AT3G15730.1", 906.6,890.8,879,889.1, 3,1, 9,15,22,, 14.9,,,, 6.8024e+05,,,, 1.5427,,,, 1.86e+06,,,
"AT5G60980.1;AT5G60980.2", 480.6,,,, 1,1, 16,,,, 15.8,,,, 4859.1,,,, 0.71888,,,, 6191.4,,,
"AT4G39660.1", 548.3,555.7,563,, 1,1, 16,,,, 16,,,, 10678,,,, 0.71,,,, 13438,,,
"AT3G25660.1", 602.6,596.3,587.9,, 3,1, 9,16,20,, 16,,,, 13401,,,, 0.71,,,, 16865,,,
"AT3G10740.1", 480,,,, 1,1, 16,,,, 16.1,,,, 21654,,,, 0.83471,,,, 32037,,,
"AT5G55730.2;AT5G55730.1", 662.2,,,, 1,1, 16,,,, 15.6,,,, 14304,,,, 0.93536,,,, 23714,,,
"AT3G02660.1", 653,,,, 1,1, 16,,,, 16.3,,,, 24857,,,, 0.92515,,,, 40760,,,
"AT5G56680.1;AT1G70980.1", 662.8,603.5,,, 2,1, 16,22,,, 16,,,, 36651,,,, 1.0575,,,, 68695,,,
"AT5G57655.2;AT5G57655.1", 786,716.2,,, 2,2, 16,20,,, 16.1,20.1,,, 30237,27031,,, 0.78965,0.83951,,, 42320,40221,,
"AT4G37550.1;AT4G37550.3;AT4G37550.2;AT4G37560.1", 690.6,694.5,,, 1,1, 16,,,, 16.3,,,, 43425,,,, 1.064,,,, 81894,,,
"AT1G48850.3;AT1G48850.2;AT1G48850.1", 676.8,667.7,,, 2,1, 7,16,,, 16.1,,,, 50688,,,, 1.1409,,,, 1.025e+05,,,
"AT1G49970.1", 770.6,752.4,748.3,, 3,3, 4,16,33,, 5.16,16,32.6,, 7495.1,27934,27429,, 2.309,1.296,0.71046,, 30609,64170,34540,
"AT3G23490.1", 720.4,,,, 1,1, 16,,,, 16.2,,,, 81788,,,, 1.2653,,,, 1.8342e+05,,,
"AT5G62530.1", 702.1,691.5,692.8,, 2,1, 16,28,,, 15.7,,,, 1.1141e+05,,,, 1.0451,,,, 2.0638e+05,,,
"AT3G24503.1", 721.7,720.2,725.3,743.8, 2,1, 16,29,,, 15.8,,,, 1.9475e+05,,,, 0.8899,,,, 3.0718e+05,,,
"AT1G29900.1", 796,804,806.1,856.5, 1,1, 16,,,, 16.4,,,, 1.3118e+05,,,, 1.1489,,,, 2.6713e+05,,,
"AT5G10920.1", 762.4,712.8,698,704.9, 3,1, 16,24,29,, 15.8,,,, 1.8447e+05,,,, 1.1109,,,, 3.6322e+05,,,
"AT4G33030.1", 780.2,757.9,906.6,875.6, 2,1, 7,16,,, 15.8,,,, 2.1245e+05,,,, 1.0384,,,, 3.9101e+05,,,
"AT5G51970.2;AT5G51970.1", 866,850.5,935,833.6, 4,2, 16,20,29,33, 16.2,20.2,,, 3.528e+05,91827,,, 1.1237,0.77942,,, 7.027e+05,1.2686e+05,,
"AT2G26080.1", 796.5,799.1,804.3,823.1, 1,1, 16,,,, 16,,,, 4.7362e+05,,,, 1.2231,,,, 1.0267e+06,,,
"AT2G04030.2;AT2G04030.1", 915.3,895.1,951.9,938.3, 2,2, 9,16,,, 11.2,16.1,,, 88289,2.6886e+05,,, 2.8322,1.228,,, 4.4321e+05,5.8519e+05,,
"AT3G46970.1", 963.1,816.8,823.1,833.1, 2,2, 16,21,,, 16.1,21.3,,, 4.3386e+05,2.3923e+05,,, 0.86875,1.6288,,, 6.6806e+05,6.9067e+05,,
"AT2G24270.3;AT2G24270.2;AT2G24270.1;AT2G24270.4", 867.9,976.9,837.3,847.1, 3,1, 16,20,27,, 16.3,,,, 7.6727e+05,,,, 1.1311,,,, 1.5383e+06,,,
"AT5G48300.1", 828.2,825.6,907.4,842.8, 2,1, 16,20,,, 15.9,,,, 1.1076e+06,,,, 1.1036,,,, 2.1665e+06,,,
"AT5G19220.1;AT2G21590.2;AT2G21590.1", 850,827.2,920.7,837.6, 2,1, 16,20,,, 15.9,,,, 1.2963e+06,,,, 1.1589,,,, 2.6626e+06,,,
"AT4G26530.2;AT4G26530.1", 895.5,894,994.3,1009, 2,1, 8,16,,, 15.7,,,, 1.6684e+06,,,, 1.2355,,,, 3.6536e+06,,,
"AT3G52930.1", 977.9,951.6,1020,1001, 2,2, 7,16,,, 6.67,15.7,,, 3.3286e+05,1.1348e+06,,, 1.1285,1.7488,,, 6.6579e+05,3.5175e+06,,
"AT3G54050.2;AT3G54050.1", 1056,1005,1071,1007, 2,2, 16,26,,, 16.4,24.9,,, 1.843e+06,5.348e+05,,, 1.0421,4.1734,,, 3.4041e+06,3.956e+06,,
"AT4G33010.1;AT4G33010.2", 930.7,923.8,980,937.5, 2,1, 16,20,,, 15.9,,,, 3.2829e+06,,,, 1.2484,,,, 7.2643e+06,,,
"AT2G21330.1;AT2G21330.3;AT2G21330.2", 1035,1038,1066,1054, 1,1, 16,,,, 15.9,,,, 3.8371e+06,,,, 1.704,,,, 1.1589e+07,,,
"AT5G26000.2;AT5G26000.1", 1104,1041,1111,1046, 2,2, 16,20,,, 16.2,20.2,,, 2.9797e+06,2.4756e+06,,, 1.525,0.86576,,, 8.0539e+06,3.7989e+06,,
"AT4G38970.1;AT4G38970.2", 1104,1107,1133,1122, 1,1, 16,,,, 15.8,,,, 8.8715e+06,,,, 1.7558,,,, 2.7609e+07,,,
"AT1G79440.1", 650.7,,,, 1,1, 17,,,, 16.5,,,, 23394,,,, 1.1091,,,, 45989,,,
"AT3G57050.2;AT3G57050.1;AT3G57050.3", 649.6,,,, 1,1, 17,,,, 16.7,,,, 46752,,,, 0.8175,,,, 67743,,,
"AT3G27740.1;AT3G27740.2", 752.3,758,766.6,777.5, 1,1, 17,,,, 16.6,,,, 67436,,,, 0.99364,,,, 1.1877e+05,,,
"AT5G56030.1;AT5G56010.1;AT5G56030.2;AT5G56000.1;AT5G52640.1", 921.9,941.4,903.3,917.2, 3,2, 4,17,25,, 16.8,20.8,,, 2.78e+05,1.0808e+05,,, 0.86818,1.6564,,, 4.2779e+05,3.1731e+05,,
"AT2G17390.1", 450.6,428.5,,, 2,2, 8,19,,, 8,18.6,,, 317.32,1356.5,,, 0.71,0.71,,, 399.33,1707.1,,
"AT4G12290.1;AT4G12270.1", 602,,,, 1,1, 20,,,, 20.4,,,, 6384.6,,,, 1.0244,,,, 11593,,,
"AT4G04350.1", 651.4,661.6,,, 1,1, 20,,,, 20.1,,,, 28364,,,, 0.71,,,, 35694,,,
"AT4G30310.2;AT4G30310.3;AT4G30310.1", 664.6,670.5,,, 1,1, 20,,,, 20.3,,,, 17876,,,, 0.88228,,,, 27955,,,
"AT4G29120.1", 716.5,719.1,717.8,, 1,1, 20,,,, 17.7,,,, 4206.5,,,, 5,,,, 37279,,,
"AT5G08380.1", 640.2,636.7,625.5,, 3,1, 6,13,20,, 20.1,,,, 64692,,,, 0.71,,,, 81411,,,
"AT4G17300.1", 766.5,744.8,807.4,772.8, 2,2, 20,24,,, 20.2,24.2,,, 51938,12647,,, 0.88358,2.7947,,, 81340,62647,,
"AT5G26570.1;AT5G26570.2", 740.4,743.8,748.6,, 1,1, 20,,,, 20.1,,,, 1.1155e+05,,,, 0.71,,,, 1.4038e+05,,,
"AT2G41680.1", 781.1,758.7,754.1,760.3, 3,1, 9,16,20,, 20.1,,,, 1.2784e+05,,,, 0.90909,,,, 2.0599e+05,,,
"AT3G24170.3;AT3G24170.2;AT3G24170.1", 780.7,782.6,,, 1,1, 20,,,, 20.3,,,, 1.6904e+05,,,, 0.90605,,,, 2.7146e+05,,,
"AT1G74260.1", 780.1,751.3,875.2,879.1, 2,1, 20,37,,, 20.4,,,, 2.3333e+05,,,, 0.73977,,,, 3.0595e+05,,,
"AT1G56340.2;AT1G56340.1", 779.8,772.9,778.5,791, 2,1, 14,20,,, 20.3,,,, 1.6799e+05,,,, 0.80167,,,, 2.387e+05,,,
"AT2G30110.1", 787.1,727.8,736.7,, 2,1, 16,20,,, 20.4,,,, 2.3095e+05,,,, 0.77506,,,, 3.1727e+05,,,
"AT5G50850.1", 798.5,775.8,782.7,791.2, 2,1, 4,20,,, 20.5,,,, 1.8672e+05,,,, 0.95286,,,, 3.1536e+05,,,
"AT3G59970.3;AT3G59970.2;AT3G59970.1", 861.3,867.6,869,889.1, 1,1, 20,,,, 20.3,,,, 1.2742e+05,,,, 0.96249,,,, 2.1737e+05,,,
"AT2G40840.1", 805,809.2,804,815.2, 3,1, 14,20,25,, 20.4,,,, 2.1774e+05,,,, 0.99288,,,, 3.8319e+05,,,
"AT2G19940.2;AT2G19940.1", 829.7,840.5,848.8,859.7, 1,1, 20,,,, 20.2,,,, 2.0283e+05,,,, 0.82268,,,, 2.9576e+05,,,
"AT5G49910.1", 886.9,887.9,861.2,871.7, 3,3, 4,14,20,, 4.84,14.9,20.4,, 45440,92408,1.0109e+05,, 2.1122,2.0815,0.96607,, 1.698e+05,3.4093e+05,1.731e+05,
"AT4G24620.1;AT4G24620.2", 850.7,807,817,827.3, 2,1, 4,20,,, 20.5,,,, 5.1807e+05,,,, 0.83234,,,, 7.643e+05,,,
"AT3G14415.3;AT3G14415.1;AT3G14415.2", 921.2,911.3,894.5,908.6, 3,2, 4,20,30,, 4,20.5,,, 1.1937e+05,5.9832e+05,,, 0.71,1.1175,,, 1.5022e+05,1.1851e+06,,
"AT1G56070.1;AT3G12915.1;AT3G12915.2", 969.7,924.4,938.8,969.1, 2,2, 20,26,,, 20.3,26.6,,, 9.7337e+05,1.7143e+05,,, 0.76988,4.0713,,, 1.3282e+06,1.237e+06,,
"AT1G20620.1;AT1G20620.5;AT1G20620.2;AT1G20620.4", 1018,1028,1039,1050, 1,1, 20,,,, 20.3,,,, 1.3344e+06,,,, 1.0216,,,, 2.4162e+06,,,
"AT5G61410.2;AT5G61410.1", 1025,989.6,992,991.1, 2,2, 20,29,,, 20.3,29.2,,, 7.8328e+05,3.1333e+05,,, 0.95983,5,,, 1.3326e+06,2.7646e+06,,
"AT2G13360.2;AT2G13360.1", 1028,1018,1033,1043, 2,1, 13,20,,, 20.4,,,, 4.5453e+06,,,, 1.0363,,,, 8.3488e+06,,,
"AT3G14420.2;AT3G14420.1;AT3G14420.4;AT3G14420.3;AT3G14420.5;AT3G14420.6;AT4G18360.1;AT4G18360.2", 1074,1074,1074,1083, 1,1, 20,,,, 20.6,,,, 4.0687e+06,,,, 1.3219,,,, 9.5328e+06,,,
"AT4G12910.1", 452,444.1,,, 2,2, 21,27,,, 20.9,26,,, 944.6,178.83,,, 1.4232,2.2494,,, 2382.9,712.99,,
"AT5G09590.1;AT4G32208.1", 498.6,,,, 1,1, 21,,,, 21.2,,,, 10257,,,, 0.71,,,, 12908,,,
"AT3G03980.1;AT3G04000.1", 554.7,,,, 1,1, 21,,,, 20.8,,,, 9176.7,,,, 0.79692,,,, 12962,,,
"AT4G12730.1", 631.2,,,, 1,1, 21,,,, 21.6,,,, 8370.3,,,, 1.4503,,,, 21516,,,
"AT2G27920.2;AT2G27920.3;AT2G27920.1", 550.7,,,, 1,1, 21,,,, 21.1,,,, 14281,,,, 1.2296,,,, 31124,,,
"AT5G38470.1;AT5G38470.2", 613.1,592.3,582.4,, 3,2, 11,21,30,, 11,20.8,,, 2948.3,10515,,, 0.71,1.3104,,, 3710.3,24422,,
"AT3G58750.1", 693.6,,,, 1,1, 21,,,, 21.7,,,, 8975.4,,,, 2.1772,,,, 34636,,,
"AT3G27890.1", 640.4,,,, 1,1, 21,,,, 21,,,, 36377,,,, 0.71,,,, 45779,,,
"AT1G06290.1;AT1G06310.1", 621.2,599.7,,, 2,1, 15,21,,, 21,,,, 49464,,,, 1.0458,,,, 91691,,,
"AT1G19920.1", 694,687.7,,, 2,1, 21,25,,, 20.8,,,, 53340,,,, 1.2472,,,, 1.1791e+05,,,
"AT4G28706.1;AT4G28706.3", 731,722.8,733.1,, 2,2, 21,28,,, 22,28.6,,, 33128,9357.5,,, 1.6908,1.3328,,, 99281,22106,,
"AT1G76180.2;AT1G76180.1", 781.2,789.5,800,, 1,1, 21,,,, 21.1,,,, 39887,,,, 1.9838,,,, 1.4025e+05,,,
"AT5G36160.1", 748.4,754,764.1,774.7, 1,1, 21,,,, 22,,,, 39860,,,, 2.1795,,,, 1.5398e+05,,,
"AT4G38220.1;AT4G38220.2", 803.2,733.5,740.2,, 2,2, 15,21,,, 14.8,20.9,,, 38408,41776,,, 1.4875,0.81357,,, 1.0126e+05,60242,,
"AT4G17830.1;AT4G17830.2", 708.5,705.5,711.4,, 2,1, 21,27,,, 21.2,,,, 66508,,,, 1.371,,,, 1.6162e+05,,,
"AT1G77510.1", 726.3,806.5,825.1,841.4, 1,1, 21,,,, 21.7,,,, 60971,,,, 1.5518,,,, 1.677e+05,,,
"AT5G14590.1", 725.1,709.4,719.1,, 2,1, 21,32,,, 21.6,,,, 63954,,,, 1.5313,,,, 1.7359e+05,,,
"AT1G35160.1;AT1G35160.2", 718.6,728.5,739,, 1,1, 21,,,, 21,,,, 87990,,,, 1.0491,,,, 1.6361e+05,,,
"AT4G36195.2;AT4G36195.3;AT4G36195.1;AT4G36190.1", 762.2,637.9,,, 2,1, 21,28,,, 20.5,,,, 1.3277e+05,,,, 0.76922,,,, 1.8102e+05,,,
"AT2G35040.2;AT2G35040.1", 684.3,687.9,702.8,747.4, 1,1, 21,,,, 21,,,, 97045,,,, 1.0124,,,, 1.7414e+05,,,
"AT3G19450.1;AT4G34230.2;AT4G34230.1", 666.5,643.3,654.2,, 2,1, 5,21,,, 21.3,,,, 95063,,,, 1.2214,,,, 2.058e+05,,,
"AT4G34180.1;AT1G44542.1", 729.7,808.8,737.3,, 1,1, 21,,,, 20.9,,,, 80060,,,, 1.2405,,,, 1.7604e+05,,,
"AT5G41670.2;AT5G41670.1", 737.1,734.9,,, 2,1, 21,36,,, 21.2,,,, 86726,,,, 1.5425,,,, 2.3711e+05,,,
"AT4G35450.3;AT4G35450.2;AT4G35450.1;AT4G35450.5;AT4G35450.4", 775.9,741.4,758.6,746.3, 2,1, 21,25,,, 21.2,,,, 68125,,,, 1.285,,,, 1.5516e+05,,,
"AT5G16050.1", 818.8,829.4,840.2,, 1,1, 21,,,, 21.4,,,, 1.2921e+05,,,, 1.4276,,,, 3.2693e+05,,,
"AT1G21750.1;AT1G21750.2", 804.3,774.2,783.8,, 2,2, 14,21,,, 14,21.7,,, 40677,97250,,, 0.71,1.7981,,, 51190,3.0994e+05,,
"AT5G42020.2;AT5G42020.1", 819.7,761.3,763,773.3, 2,2, 15,21,,, 15.1,21,,, 46338,1.2647e+05,,, 1.2142,1.1577,,, 99724,2.5952e+05,,
"AT3G02520.1", 817.6,828.5,839.4,850.3, 1,1, 21,,,, 21.6,,,, 1.4349e+05,,,, 1.8697,,,, 4.7552e+05,,,
"AT5G42740.1", 777.7,767.9,779.6,790.1, 2,1, 21,27,,, 21.5,,,, 2.0311e+05,,,, 1.264,,,, 4.5506e+05,,,
"AT1G74920.1;AT1G74920.2", 806.2,815.1,826,, 1,1, 21,,,, 21.4,,,, 2.1356e+05,,,, 1.2418,,,, 4.7004e+05,,,
"AT5G04360.1", 780.5,784,793.8,804.4, 1,1, 21,,,, 21.4,,,, 2.2867e+05,,,, 1.1958,,,, 4.8468e+05,,,
"AT2G42590.1;AT2G42590.3;AT2G42590.2;AT1G26480.1", 803,811.5,819.7,830.5, 1,1, 21,,,, 21,,,, 2.5491e+05,,,, 1.4715,,,, 6.6486e+05,,,
"AT1G22300.1;AT1G22300.2;AT1G22300.3;AT1G22290.1;AT1G22290.2", 776.3,781.1,790.7,801.4, 1,1, 21,,,, 21.2,,,, 2.7449e+05,,,, 1.4025,,,, 6.8236e+05,,,
"AT3G54660.1", 777.4,876.1,790.2,787.2, 1,1, 21,,,, 20.7,,,, 3.434e+05,,,, 1.1305,,,, 6.8811e+05,,,
"AT1G17290.1", 824.5,834.3,845,855.8, 1,1, 21,,,, 21.4,,,, 2.8184e+05,,,, 1.4849,,,, 7.4178e+05,,,
"AT2G44650.1", 851.1,849.7,853.3,885.3, 2,1, 15,21,,, 21.2,,,, 2.4081e+05,,,, 1.5755,,,, 6.7247e+05,,,
"AT3G22890.1;AT4G14680.1", 824.4,835.2,846,856.9, 1,1, 21,,,, 21.3,,,, 3.0899e+05,,,, 1.5414,,,, 8.4417e+05,,,
"AT1G64190.1", 854.5,903.2,928.7,948.6, 1,1, 21,,,, 21.6,,,, 2.8834e+05,,,, 1.6408,,,, 8.3858e+05,,,
"AT4G29840.1", 829.7,831.3,842,852.6, 1,1, 21,,,, 21.2,,,, 3.6671e+05,,,, 1.4692,,,, 9.5492e+05,,,
"AT5G62790.1;AT5G62790.2", 842.1,842.2,856.4,864.6, 1,1, 21,,,, 21.6,,,, 4.1476e+05,,,, 1.5097,,,, 1.1098e+06,,,
"AT5G63310.1", 836.6,831.2,835.4,845.8, 2,1, 21,29,,, 21.3,,,, 4.064e+05,,,, 1.5078,,,, 1.0861e+06,,,
"AT1G48030.2;AT1G48030.1", 899.4,910,920.8,931.6, 1,1, 21,,,, 21.2,,,, 7.3034e+05,,,, 1.2103,,,, 1.5667e+06,,,
"AT4G09000.1;AT4G09000.2", 866.4,877.2,888.1,899, 1,1, 21,,,, 21.3,,,, 8.7616e+05,,,, 1.3759,,,, 2.1367e+06,,,
"AT4G23600.1;AT4G23600.3;AT4G23600.2", 945,955.8,966.7,977.6, 1,1, 21,,,, 21.8,,,, 7.1317e+05,,,, 1.8155,,,, 2.2949e+06,,,
"AT3G58610.3;AT3G58610.2;AT3G58610.1", 924.3,924.5,929.8,939.2, 1,1, 21,,,, 21.3,,,, 7.5762e+05,,,, 1.8388,,,, 2.4692e+06,,,
"AT3G19170.1;AT3G19170.2", 932,942.3,953.1,962.5, 1,1, 21,,,, 20.9,,,, 1.6778e+06,,,, 1.2359,,,, 3.6754e+06,,,
"AT5G20720.3;AT5G20720.2;AT5G20720.1", 996.9,982.9,992,1003, 2,1, 21,30,,, 21.1,,,, 1.2427e+06,,,, 1.6555,,,, 3.6464e+06,,,
"AT3G45140.1", 1064,1011,1020,1029, 2,2, 15,21,,, 15,21.1,,, 1.0732e+06,3.0538e+06,,, 1.3745,1.541,,, 2.6146e+06,8.3408e+06,,
"AT5G06580.1", 684.1,,,, 1,1, 22,,,, 21.9,,,, 12244,,,, 1.1694,,,, 25379,,,
"AT1G15000.1", 676.8,671.4,,, 2,2, 13,22,,, 13,22.5,,, 5524.3,12768,,, 0.71,1.8738,,, 6952.1,42407,,
"AT2G04400.1", 730.5,726.6,734,, 2,2, 22,29,,, 22.3,28.6,,, 40206,12083,,, 0.71,0.71,,, 50597,15206,,
"AT2G29360.1", 655.8,660.9,666.2,, 1,1, 22,,,, 21.8,,,, 37490,,,, 1.3473,,,, 89525,,,
"AT4G33090.1", 861.3,858,868.8,879.6, 2,2, 15,22,,, 15,22.7,,, 59187,1.7939e+05,,, 0.71,2.0823,,, 74484,6.621e+05,,
"AT5G11880.1", 844.4,860.2,867.3,874.2, 1,1, 22,,,, 22.7,,,, 1.2903e+05,,,, 2.6746,,,, 6.1168e+05,,,
"AT2G31790.1", 524.8,526.6,,, 1,1, 23,,,, 23.1,,,, 12170,,,, 0.77926,,,, 16809,,,
"AT3G55010.2;AT3G55010.1", 629.1,,,, 1,1, 23,,,, 23,,,, 13975,,,, 0.73871,,,, 18298,,,
"AT4G17100.1;AT4G17100.2", 688.6,705.9,,, 1,1, 23,,,, 23.3,,,, 15896,,,, 0.89433,,,, 25198,,,
"AT4G14930.1", 649,,,, 1,1, 23,,,, 22.4,,,, 20857,,,, 1.3877,,,, 51301,,,
"AT3G03890.2;AT3G03890.1", 713.1,715.3,,, 1,1, 23,,,, 23.9,,,, 11634,,,, 2.1599,,,, 44538,,,
"AT1G20225.1", 696.5,,,, 1,1, 23,,,, 23.1,,,, 30226,,,, 0.82272,,,, 44077,,,
"AT2G37660.1", 1045,1057,1066,1076, 1,1, 32,,,, 32.4,,,, 2.3501e+06,,,, 1.1949,,,, 4.9772e+06,,,
"AT4G28440.1", 590.6,,,, 1,1, 33,,,, 32.8,,,, 20381,,,, 0.75865,,,, 27406,,,
"AT5G38530.1", 752.9,,,, 1,1, 23,,,, 23,,,, 36815,,,, 0.71,,,, 46330,,,
"AT2G37500.2;AT2G37500.1", 641.4,646.3,652.3,, 1,1, 23,,,, 23.1,,,, 44113,,,, 0.80296,,,, 62782,,,
"AT1G76140.2;AT1G76140.1", 755.8,766.6,777.5,, 1,1, 23,,,, 23.7,,,, 37964,,,, 1.6796,,,, 1.1302e+05,,,
"AT1G71950.1", 733.9,743.6,754,, 1,1, 23,,,, 22.3,,,, 38514,,,, 1.8742,,,, 1.2794e+05,,,
"AT5G08300.1;AT5G23250.2", 739.5,749.9,,, 1,1, 23,,,, 23.4,,,, 51411,,,, 1.3062,,,, 1.1902e+05,,,
"AT3G55400.1;AT3G55400.2", 795.8,778.7,,, 2,2, 23,27,,, 23,27,,, 48038,34377,,, 1.2998,1.2998,,, 1.1067e+05,79198,,
"AT4G26970.1", 731.5,737.8,748.3,759.1, 1,1, 23,,,, 22.9,,,, 61301,,,, 1.8654,,,, 2.0268e+05,,,
"AT5G65430.2;AT5G65430.1;AT5G65430.3", 775.1,785.2,796,806.9, 1,1, 23,,,, 22.6,,,, 1.0981e+05,,,, 1.1855,,,, 2.3074e+05,,,
"AT2G14260.2;AT2G14260.1", 750.5,763.5,768.5,, 1,1, 23,,,, 23.4,,,, 1.2484e+05,,,, 1.1397,,,, 2.5218e+05,,,
